#OTU ID	Sample103	Sample104	Sample100	Sample101	Sample105	Sample106	Sample107	Sample108	Sample109	Sample10	Sample110	Sample111	Sample112	Sample113	Sample114	Sample115	Sample116	Sample117	Sample118	Sample119	Sample11	Sample120	Sample121	Sample122	Sample123	Sample124	Sample125	Sample126	Sample127	Sample128	Sample129	Sample12	Sample130	Sample131	Sample132	Sample133	Sample134	Sample135	Sample136	Sample137	Sample138	Sample139	Sample13	Sample140	Sample141	Sample142	Sample143	Sample144	Sample145	Sample147	Sample146	Sample148	Sample149	Sample14	Sample150	Sample151	Sample152	Sample153	Sample154	Sample155	Sample156	Sample157	Sample158	Sample159	Sample15	Sample160	Sample161	Sample162	Sample163	Sample164	Sample165	Sample166	Sample167	Sample168	Sample169	Sample16	Sample170	Sample171	Sample172	Sample173	Sample174	Sample175	Sample176	Sample177	Sample178	Sample179	Sample17	Sample180	Sample181	Sample182	Sample183	Sample184	Sample185	Sample186	Sample187	Sample188	Sample189	Sample18	Sample190	Sample191	Sample192	Sample193	Sample194	Sample195	Sample196	Sample197	Sample198	Sample199	Sample19	Sample1	Sample200	Sample201	Sample202	Sample203	Sample204	Sample205	Sample206	Sample207	Sample208	Sample209	Sample20	Sample210	Sample211	Sample212	Sample213	Sample214	Sample215	Sample216	Sample217	Sample218	Sample219	Sample21	Sample220	Sample221	Sample222	Sample223	Sample224	Sample225	Sample226	Sample227	Sample228	Sample229	Sample22	Sample230	Sample231	Sample232	Sample233	Sample234	Sample235	Sample236	Sample237	Sample238	Sample239	Sample23	Sample240	Sample241	Sample242	Sample243	Sample244	Sample245	Sample246	Sample247	Sample248	Sample249	Sample24	Sample250	Sample251	Sample252	Sample253	Sample254	Sample255	Sample256	Sample257	Sample258	Sample259	Sample25	Sample260	Sample261	Sample262	Sample263	Sample264	Sample265	Sample266	Sample267	Sample268	Sample269	Sample26	Sample270	Sample271	Sample272	Sample273	Sample274	Sample275	Sample276	Sample277	Sample278	Sample279	Sample27	Sample280	Sample281	Sample282	Sample283	Sample284	Sample285	Sample286	Sample287	Sample288	Sample289	Sample28	Sample290	Sample291	Sample292	Sample294	Sample293	Sample295	Sample296	Sample297	Sample298	Sample299	Sample29	Sample2	Sample300	Sample301	Sample302	Sample303	Sample304	Sample305	Sample306	Sample307	Sample308	Sample309	Sample30	Sample310	Sample311	Sample312	Sample313	Sample314	Sample315	Sample316	Sample317	Sample318	Sample319	Sample31	Sample320	Sample321	Sample322	Sample323	Sample324	Sample325	Sample326	Sample327	Sample328	Sample329	Sample32	Sample330	Sample331	Sample332	Sample333	Sample334	Sample335	Sample336	Sample337	Sample338	Sample339	Sample33	Sample340	Sample341	Sample342	Sample343	Sample344	Sample345	Sample346	Sample347	Sample348	Sample349	Sample34	Sample350	Sample351	Sample352	Sample353	Sample354	Sample355	Sample356	Sample357	Sample358	Sample359	Sample35	Sample360	Sample361	Sample362	Sample363	Sample364	Sample365	Sample366	Sample367	Sample368	Sample369	Sample36	Sample370	Sample371	Sample372	Sample373	Sample374	Sample375	Sample376	Sample377	Sample378	Sample379	Sample37	Sample380	Sample381	Sample382	Sample383	Sample384	Sample385	Sample386	Sample387	Sample388	Sample389	Sample38	Sample390	Sample391	Sample392	Sample393	Sample39	Sample40	Sample41	Sample42	Sample43	Sample44	Sample45	Sample46	Sample47	Sample48	Sample49	Sample4	Sample50	Sample51	Sample52	Sample53	Sample54	Sample55	Sample56	Sample57	Sample58	Sample59	Sample60	Sample5	Sample61	Sample62	Sample63	Sample64	Sample65	Sample66	Sample67	Sample68	Sample69	Sample6	Sample70	Sample71	Sample72	Sample73	Sample74	Sample75	Sample76	Sample77	Sample78	Sample79	Sample7	Sample80	Sample81	Sample83	Sample84	Sample85	Sample86	Sample87	Sample88	Sample89	Sample8	Sample90	Sample91	Sample92	Sample93	Sample94	Sample95	Sample96	Sample97	Sample98	Sample99	Sample9
OTU_8	0	693	0	0	837	507	1926	55	1	986	5	32	3	78	1	1	0	1573	23997	0	2	962	0	1	0	5458	258	0	146	94	0	0	1498	0	0	1	0	137	0	0	0	159	0	426	0	1712	637	4	1	504	0	2	3386	0	1850	129	1	11	40	2518	487	1585	360	7320	2570	50	451	1083	50237	295	2908	1375	3	2	2	7996	5	3	1	1	4	296	5	5	1	1	437	0	3	14	525	128	107	8583	19401	1335	14905	4459	11684	69160	174	581	1936	1	824	2632	0	0	8745	0	0	0	0	4048	74	648	45	0	1	4	1286	985	0	0	1	1	0	1	2	1	4604	4	23	3324	12531	13878	786	1435	4808	3547	1292	57	0	10022	1	162	1547	0	1	2	520	270	1023	0	824	54	757	1057	1072	79	15	453	21	11177	361	387	6758	7377	59	37	0	1	804	8638	0	5944	430	169	0	1	0	283	5294	1	341	1	0	0	2	1	0	1	0	0	0	0	71	1	0	1	1	0	1148	0	659	855	0	569	8	497	10758	0	809	0	5789	1925	2583	1	0	0	0	0	9872	1	4	0	67	1	0	0	0	1	0	169	0	1465	0	611	2	0	426	4	69	1009	0	1	68	468	60	0	1	0	11	3	663	227	3869	176	10462	0	20	101	0	14	0	50	3624	336	79	0	295	1338	225	0	3179	4468	6707	21077	28	17	8965	26006	1099	798	274	631	8	0	0	332	37184	1322	3989	13	256	274	1851	547	3723	1	938	784	2602	2388	151	361	692	40	124	828	11672	911	682	373	229	26147	0	1	0	0	0	0	0	0	0	0	0	36	2111	1695	29	243	675	540	0	0	0	68	1670	659	1	1	260	1	7	264	6	0	0	12	0	1	1	104	1	94	459	0	0	0	1	103	609	1	0	0	47	0	2	2	458	0	3897	314	924	1223	0	0	3	1	635	0	0	0	445	3	0	99	1196	1
OTU_464	0	509	0	0	0	0	254	0	428	0	0	254	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	3223	0	0	0	0	0	0	0	25	0	289	19	0	5	0	304	0	127	79	0	5	17	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	4	0	1	544	0	47	0	1441	135	190	128	0	65	0	23	3	0	1	0	0	0	0	0	0	0	0	0	815	365	0	0	0	1	0	0	0	0	0	0	0	0	0	0	206	0	0	1943	44	3852	0	17	99	14	0	0	0	0	0	0	0	0	0	0	0	0	0	652	0	0	191	0	1080	3	0	6	0	1	0	0	1857	0	0	1	0	321	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	71	1	2	0	0	46	0	3	0	807	68	7	0	0	0	0	643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2052	0	0	0	0	0	0	1	0	0	0	0	1	160	2022	0	167	440	0	17	0	0	0	0	0	0	0	0	0	0	0	7	0	0	51	649	0	0	0	0	0	0	0	0	0	61	328	0	0	11	0	0	0	0	57	4	65	84	0	0	0	1	0	0	0	0	0	41	0	0	0	0	0	0	270	0	0	0	0	0	0	0	0	0	0	0	213	0	0	0	245	2189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	2	9	1	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	81	0	0	432	246	1103	176	77	186	0	0	0	0	0	0	0	0	0	0	320	0
OTU_3095	0	717	0	0	0	0	1014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	297	0	0	0	0	5767	0	0	0	0	0	0	1	0	0	0	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_6	0	718	0	0	2212	1014	2669	5959	23318	1406	14978	23483	563	1307	1766	639	923	24	1	0	0	512	2971	736	0	476	2573	1855	2841	537	3589	3	1	0	2	849	2	0	0	1	0	876	8	13242	6586	32827	9070	2325	4983	19654	1	1300	31139	2	2383	480	700	1327	279	2	31	27	9	461	699	12	34	292	1374	1205	61	0	0	199	1019	561	1	461	1	1	1	1761	1684	1226	206	0	847	14	20	67	568	1859	574	51	168	181	3	1773	2	612	288	307	701	2	2	1314	0	2	5767	0	0	1	14	23011	5416	1790	4047	1	0	4	1	2	1	0	0	0	0	1	22	3	16681	4	1646	913	8632	658	0	127	5017	5912	483	74	0	4993	2	414	0	1	0	0	2	0	1768	1318	11739	7239	26589	106	2105	656	1141	3911	998	3186	404	22311	399	11508	789	78	0	1	169	0	382	1	196	1832	1958	330	23202	5463	3113	2	4	2	0	35	1	0	1	0	0	1	0	0	0	0	1	2	31	0	0	0	1	3529	1	2371	2080	29716	756	0	8136	0	20967	5683	11117	3	1192	0	0	0	3	263	1032	1	2	15	0	0	0	985	85	13299	671	482	1	1	1	1	2412	1348	26	2449	2429	17	13	1	2	2	3	0	2	409	18118	33935	12590	731	3784	1615	8445	64591	0	145	83	103	72	178	1985	0	1	11299	24512	3077	1071	120	20708	1469	156	0	351	2	3	213	2	0	108	0	14	0	2660	1293	43	65	2	0	2	754	195	0	2	180	115	23906	259	26714	3	19	230	5239	4557	239	71	180	0	33	0	1	1	346	0	0	0	1	3	0	0	6549	27228	1824	3080	17787	25786	4667	0	0	81	0	10580	1	4	0	4815	925	7601	4432	9743	0	3145	228	373	676	3	186	4007	124	6968	0	209	1193	1441	673	267	2150	56	87	848	324	13007	4810	2914	0	1457	1383	324	519	1	0	2570	329	1340	778	0	0	960	2	0	0	0	0
OTU_36	0	281	0	0	0	0	3692	455	596	47367	463	268	1037	399	617	357	0	0	0	0	129	4041	0	0	0	0	152	50	1	104	5	1	0	0	0	0	0	0	0	0	0	453	24	1891	565	1989	2530	759	600	3278	0	0	1992	26	178	3835	878	1352	534	0	0	0	5	5	145	41	0	14	1	0	22	0	1	94	0	0	1	0	0	0	149	0	0	0	0	91	0	267	57	404	15	184	902	1	0	0	0	1	0	94	0	1	15	1	0	1	0	0	0	0	0	0	0	1967	1083	197	3720	0	0	2	0	0	0	0	0	0	2	12	25	0	402	0	0	974	409	24	0	5	92	22	106	18	0	64	0	90	0	6354	0	0	0	0	0	1	4	35	780	0	0	9	239	29	0	2621	0	286	115	1	0	25	0	0	0	0	0	0	0	0	0	215	0	456	374	1	1	1	0	170	0	0	0	114	0	0	0	0	0	0	12	17	3788	0	0	0	0	357	1	482	310	78	0	0	14	0	327	395	1548	1	0	0	0	1	1	0	0	0	0	0	0	0	0	639	0	69	0	0	0	0	0	12	931	0	32	0	0	925	205	159	26	58	0	0	2	791	4690	393	1717	4842	613	0	112	0	0	0	284	0	1	43	0	0	0	1	480	0	951	6	46	275	1	1	0	1	2	0	0	0	0	0	0	1	0	71	1	33	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	141	22	10	1	0	0	4	0	0	0	1	0	0	0	0	0	0	0	41	310	113	173	12	575	454	0	0	0	0	0	666	240	0	2885	732	0	285	430	0	621	189	4655	560	1	0	1	0	0	0	0	0	0	0	0	0	0	0	17	0	2	125	0	0	0	1	1	106	0	0	13972	1	0	1	0	0	0	0	0	0	0	6185
OTU_4	0	454	0	0	536	0	2389	936	11925	318	997	12330	12	681	225	108	907	442	3631	0	0	4	5167	1425	2	1820	35314	1287	15986	3094	509	359	1353	0	591	23386	3	447	0	194	63	1597	1785	22376	6377	39280	1729	4013	4873	1528	0	1187	1857	1041	4150	2065	354	31	114	966	2195	2288	4178	3957	1345	2940	21547	2299	2653	2863	1503	1028	5	42254	13609	1363	2587	5990	1	443	111133	1782	458	1850	69	97	836	1981	1612	2358	5315	906	23752	314	7611	963	2505	7057	13069	20297	360	2634	11074	14048	16476	486	0	2	6213	0	0	0	0	14681	3029	1551	2854	110104	15	79511	931	1707	151	0	0	0	987	626	48	1035	85977	660	3807	16159	75416	56978	5054	2019	15247	30602	12043	2084	579	8863	2491	1147	111	3422	0	0	356	77	4434	0	11388	1024	28349	730	5270	1081	456	454	178	15218	0	1839	5611	11167	894	523	48	4546	1956	13	1325	507	861	778	1491	3391	9069	88973	11539	156	549	15330	275	470	2529	4884	0	1364	0	445	0	0	214	0	164	378	875	416	1	0	1	2509	4	78207	562	6263	1797	2	11576	0	21568	73502	19332	6116	2114	0	0	6073	28783	1601	5	857	10048	0	0	0	0	6	139	22179	154	7885	16771	28100	5112	1520	3282	19871	35	5168	9500	5983	47504	4730	9422	19911	16095	1	2149	19	3720	10860	24170	6275	2274	766	1077	3171	0	13550	198	19421	1316	1166	374	1	1123	1932	11549	389	5121	6481	2608	8330	123	176	457	257	1502	5132	2	494	7578	0	0	97	6729	134	11693	23	4223	2180	384	1208	858	1808	2	59	432	9230	249	2	2782	270	693	5707	5390	16633	2643	3656	42	2570	0	1	0	226	2	0	0	7	2	0	0	2446	24499	279	1527	46609	23055	69302	0	0	234	0	806	324	825	0	1963	994	234	980	422	0	680	2167	5987	855	69	399	1430	2867	723	0	0	837	938	37	1314	574	53	413	423	226	5258	2498	1369	0	18810	9063	2204	8463	1215	1253	3049	417	4716	1792	150	2	755	5	451	0	0	2278
OTU_60	0	1	0	0	0	0	0	47	20	1	1	51	0	9	33	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	1	0	0	111	121	0	2	45	10	1	0	8	0	0	0	0	0	0	0	0	0	189	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	35	0	0	0	0	16	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	802	0	0	458	0	0	0	0	251	52	0	0	7	0	0	30	10	103	0	6	131	25	0	20	0	36	465	0	0	0	0	0	0	0	67	0	328	252	74	0	46	20	12	58	0	587	0	0	518	0	24	0	0	0	3139	0	0	0	0	0	0	0	192	0	0	0	0	0	0	62	0	1378	0	0	0	0	0	0	0	0	823	36	7	0	0	0	0	1308	0	12	36	0	28	0	41	0	278	331	67	0	2471	0	0	1	0	0	0	0	747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	323	17	37	57	0	0	0	0	0	59	168	99	49	271	0	24	0	1	8	1	106	3790	6698	0	0	82	0	208	745	0	10	129	0	377	6976	955	0	844	133	535	0	1	0	0	0	0	0	174	0	11084	207	107	33	725	0	6185	0	0	0	0	0	537	0	1	258	0	6	109	21	171	542	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	21	0	0	0	0	0	0	0	0	467	0	0	0	0	0	0	0	0	86	395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	36	17	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_755	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	424	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_59	0	1	0	0	0	0	1721	12	41	0	47	14	0	0	0	0	0	118	688	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	2354	0	0	0	0	178	0	0	4	0	0	1	0	0	0	48	0	0	216	0	191	0	0	14	0	0	0	124	6	77	127	20	48	204	0	0	0	0	0	1	0	802	0	0	0	0	154	2	1	0	0	0	214	0	0	0	101	414	568	193	13	56	0	597	110	269	217	493	440	0	0	0	0	0	0	0	0	0	0	11	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	417	0	0	195	31	68	674	7	8	268	1	112	0	774	0	259	0	0	0	0	0	0	151	0	90	211	255	0	49	64	45	30	311	2142	0	327	0	0	21	74	0	0	1806	5	0	0	0	0	0	0	0	0	0	1	0	1	7	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	130	0	685	1137	1407	63	0	182	0	417	519	703	1091	0	0	0	0	0	559	0	0	1312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	1	19	79	117	49	27	122	498	119	468	0	0	0	17	24	0	0	0	189	1	0	0	225	221	87	53	68	0	59	1	0	0	0	0	344	0	0	0	7	0	0	0	1	236	3	678	493	0	0	0	0	0	0	0	5	0	217	1	24	13	7	10	0	19	0	0	0	0	0	0	0	2	0	0	0	369	383	532	594	0	0	26	0	0	0	0	359	0	0	0	832	0	170	211	123	0	0	0	0	0	0	0	0	35	0	0	0	0	0	3	0	0	0	0	175	0	0	6	0	0	2309	803	170	805	5	0	0	0	0	666	0	0	0	0	0	0	0	1
OTU_34	0	1	0	0	0	0	0	94	1979	45859	277	333	284	1100	1462	181	0	0	0	0	1738	1	1	1	0	0	0	0	0	0	1	1526	0	0	0	0	0	0	0	0	0	0	23	0	0	0	2148	52	2	826	0	5	5	48	726	361	837	155	739	0	0	0	0	0	1	1	0	0	1	0	0	0	0	21	115	0	0	3	0	0	1	0	0	0	0	159	0	38	461	1059	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	27	127	3	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	38	393	0	0	0	76	0	0	0	0	0	0	7	0	231	0	0	0	0	0	0	0	652	3069	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	303	0	0	0	0	0	0	0	0	374	0	197	0	0	53	0	4	5	0	0	0	2202	975	0	0	0	0	0	0	0	0	0	0	396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	5	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	309	1	818	0	992	1005	1654	127	1142	1512	0	1163	1804	3272	4800	3597	0	0	0	0	0	0	1	0	4	0	0	0	0	7	0	4790	425	0	0	0	1	1	0	1	0	5178	0	0	0	0	0	0	0	0	0	0	17120
OTU_3769	0	2	0	0	0	0	0	2	1	5	11	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	9	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	17	2	4	0	6	1	27	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	42	13	0	0	1	0	0	0	1	2	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	10	0	1	0	4	7	0	1	0	11	0	0	0	0	0	1	7	0	0	0	0	11	0	113	67	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	4	0	0	0	5	207	89	124	0	51	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	20
OTU_1720	0	1	0	0	0	0	0	0	0	479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	580	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_30	0	1	0	0	672	403	1951	140	469	1074	1	340	507	530	564	378	0	57	0	0	0	1155	1	0	0	0	0	0	0	48	0	0	0	0	0	0	1	0	0	0	0	634	1	653	474	836	0	1173	237	448	0	0	1517	6	0	1145	417	491	429	60	0	265	2	31	1503	23	53	39	386	0	0	0	0	423	500	3380	2	0	0	0	0	0	773	0	0	280	368	65	571	114	255	40	523	28	410	424	0	224	297	359	175	94	92	0	1	0	1	0	0	0	0	0	0	2944	1053	1056	857	0	0	0	0	1	0	0	0	0	0	2	33	83	295	0	2964	2266	1287	115	1	267	498	739	77	4	0	151	0	0	0	1	0	0	0	0	4136	0	2409	127	9826	50	194	1250	255	190	0	0	265	1014	39	0	10	4476	0	1	0	0	0	0	0	311	303	7	2167	3023	573	254	3	0	0	84	40	0	0	2	0	0	0	0	0	0	1	1	1	0	0	0	0	9245	0	12	1	287	1083	0	2083	0	1846	2616	69	0	0	0	0	1	26	1	1	0	1	0	0	0	0	95	0	674	0	0	0	3098	0	53	260	471	16	601	405	1760	1445	1587	1375	456	1399	0	0	78	758	2949	770	275	2383	0	91	761	0	30	101	57	115	0	80	0	1	389	4480	0	96	92	48	45	138	0	0	356	2316	1	792	0	126	0	87	0	72	74	144	10	244	36	19	137	68	441	3389	6973	0	1541	0	1046	177	1	386	38	160	52	44	26	1	35	0	0	0	0	0	0	0	1	0	0	0	256	417	0	40	72	869	114	0	0	0	0	4285	0	2	0	345	0	225	818	434	0	0	13	62	74	0	0	0	0	0	0	0	1	0	2	0	0	0	0	24	0	1	91	0	0	0	2908	970	839	15	128	0	0	367	0	0	0	0	0	0	0	0	0
OTU_154	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312	0	0	291	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	408	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224	0	0	0	0	5	0	0	0	0	0	0	77	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303	0	0	0	0	0	0	0	0	0	0	0	249	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	12	0	0	0	0	0	0	0	0	0	1257	466	0	0	2	0	0	0	0	0	0	0	0	0	0	0	103	0	0	164	34	0	0	0	0	0	0	0	0	0	17	1	0	0	0	0	0	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	0	183	0	0	0	0	0	0	1	98	0	0	0	0	0	0	0	147	0	0	0	0	0	0	158	0	0	0	1	0
